,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdSignal6,macdHist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdSignal7,macdHist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdSignal8,macdHist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdSignal9,macdHist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdSignal10,macdHist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdSignal11,macdHist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdSignal12,macdHist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdSignal13,macdHist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdSignal14,macdHist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdSignal15,macdHist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdSignal16,macdHist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdSignal17,macdHist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdSignal18,macdHist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdSignal19,macdHist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdSignal20,macdHist20,ppo20,parabolicsar20
1400,1400,24-08-2015,440,440,409,414.774994,397.193512,16291446,1,0.133797294,0.740463063,0.645902951,0.665528162,0.658367449,0.688826504,0.8427355,0.085705165,0.133797294,0.406296315,0.325249692,0.594953627,0.236626786,1,0.15190913,0.748277645,0.652887042,0.663648356,0.657221572,0.681607697,0.843298084,0.102623435,0.15190913,0.406296315,0.325249692,0.594953627,0.236626786,1,0.167901838,0.741122912,0.650667411,0.663013414,0.656010488,0.675041398,0.825571309,0.109612465,0.167901838,0.406296315,0.325249692,0.594953627,0.236626786,1,0.182296126,0.725282554,0.647572572,0.663226011,0.654456342,0.66903789,0.788268124,0.119084592,0.182296126,0.406296315,0.325249692,0.594953627,0.236626786,1,0.195470737,0.710726528,0.646890862,0.663988467,0.652944544,0.66356556,0.782458031,0.138815984,0.195470737,0.406296315,0.325249692,0.594953627,0.236626786,1,0.211056594,0.685718067,0.647162869,0.665309565,0.651513127,0.658621925,0.785232405,0.156530027,0.211056594,0.406296315,0.325249692,0.594953627,0.236626786,1,0.22494477,0.695220936,0.650205823,0.667038487,0.65086403,0.654217208,0.773423074,0.179558783,0.22494477,0.406296315,0.325249692,0.594953627,0.236626786,1,0.238859355,0.692340448,0.653462688,0.669055549,0.6506074,0.650364423,0.74697217,0.196615186,0.238859355,0.406296315,0.325249692,0.594953627,0.236626786,1,0.252887227,0.692412247,0.659970777,0.671265732,0.651039388,0.64707312,0.748174191,0.213171024,0.252887227,0.406296315,0.325249692,0.594953627,0.236626786,1,0.267038908,0.668917577,0.664507748,0.673593826,0.652083483,0.644345664,0.748978297,0.238309257,0.267038908,0.406296315,0.325249692,0.594953627,0.236626786,1,0.281356139,0.674871145,0.669565098,0.675980627,0.653561858,0.642175533,0.750247211,0.264771898,0.281356139,0.406296315,0.325249692,0.594953627,0.236626786,1,0.295858298,0.679269075,0.674207196,0.678379862,0.655426338,0.639746343,0.74290795,0.287631189,0.295858298,0.406296315,0.325249692,0.594953627,0.236626786,1,0.310214478,0.68550877,0.678789876,0.680755699,0.657504041,0.63734312,0.736130199,0.305947806,0.310214478,0.406296315,0.325249692,0.594953627,0.236626786,1,0.32444873,0.678163677,0.681691145,0.683080701,0.659835541,0.635446904,0.734033979,0.330038455,0.32444873,0.406296315,0.325249692,0.594953627,0.236626786,1,0.338852654,0.690014881,0.686451174,0.685334166,0.662451562,0.634036555,0.734477524,0.34728151,0.338852654,0.406296315,0.325249692,0.594953627,0.236626786,1
1401,1401,25-08-2015,420.424988,430.325012,411.600006,424.075012,406.099335,22631686,0,0.256159809,0.770006027,0.616326201,0.641343279,0.628380258,0.672138551,0.85991215,0.252567752,0.256159809,0.370672375,0.286025975,0.57918722,0.20892764,1,0.26470537,0.738470838,0.622726087,0.639229828,0.627192636,0.661632067,0.859810474,0.264446439,0.26470537,0.370672375,0.286025975,0.57918722,0.20892764,1,0.273662172,0.765493505,0.631272144,0.638679855,0.628077109,0.652743443,0.844197595,0.279875228,0.273662172,0.370672375,0.286025975,0.57918722,0.20892764,1,0.282789146,0.75971178,0.628089475,0.639153416,0.628001538,0.645099019,0.810877813,0.28428601,0.282789146,0.370672375,0.286025975,0.57918722,0.20892764,1,0.292000367,0.728843811,0.624736415,0.640276679,0.627153371,0.638462954,0.805421118,0.288717209,0.292000367,0.370672375,0.286025975,0.57918722,0.20892764,1,0.303376556,0.71227268,0.626230794,0.64200795,0.626414711,0.632690228,0.805567897,0.294305517,0.303376556,0.370672375,0.286025975,0.57918722,0.20892764,1,0.312711439,0.706909762,0.628255087,0.644171919,0.626169307,0.627692541,0.795032989,0.298439649,0.312711439,0.370672375,0.286025975,0.57918722,0.20892764,1,0.322557079,0.714227178,0.633783101,0.646634718,0.626528989,0.623414797,0.771346554,0.306640528,0.322557079,0.370672375,0.286025975,0.57918722,0.20892764,1,0.332906665,0.708116589,0.640276552,0.649292996,0.627451015,0.619819271,0.771346554,0.312163185,0.332906665,0.370672375,0.286025975,0.57918722,0.20892764,1,0.343707326,0.693918557,0.645881835,0.652066608,0.629033793,0.616875355,0.771641871,0.329376971,0.343707326,0.370672375,0.286025975,0.57918722,0.20892764,1,0.354948559,0.689590062,0.650117069,0.654893418,0.630876268,0.614553433,0.771839427,0.33763529,0.354948559,0.370672375,0.286025975,0.57918722,0.20892764,1,0.366609827,0.693321056,0.655783473,0.657725423,0.633162099,0.61205556,0.76545559,0.348864757,0.366609827,0.370672375,0.286025975,0.57918722,0.20892764,1,0.37836184,0.697970927,0.661384628,0.660525788,0.635699763,0.609642348,0.759272266,0.358044244,0.37836184,0.370672375,0.286025975,0.57918722,0.20892764,1,0.390198631,0.703289635,0.665540209,0.663266519,0.638536026,0.607764445,0.757359889,0.378617003,0.390198631,0.370672375,0.286025975,0.57918722,0.20892764,1,0.402360176,0.702064438,0.669499949,0.665926631,0.641515368,0.606394117,0.757359889,0.391325042,0.402360176,0.370672375,0.286025975,0.57918722,0.20892764,1
1402,1402,26-08-2015,423.899994,437.399994,420,426.700012,408.613007,8665824,0,0.290954757,0.780188433,0.590167101,0.626357713,0.608095608,0.670540942,0.864987581,0.368164381,0.290954757,0.348660249,0.248050911,0.584751951,0.186114854,1,0.296437753,0.755742509,0.598023563,0.623000307,0.605925623,0.656707338,0.864698484,0.366176559,0.296437753,0.348660249,0.248050911,0.584751951,0.186114854,1,0.30320269,0.743467289,0.605423096,0.621668555,0.605890292,0.645043559,0.849422058,0.372253683,0.30320269,0.348660249,0.248050911,0.584751951,0.186114854,1,0.310720991,0.772235757,0.611649641,0.621667368,0.606815027,0.635123895,0.817259407,0.375054278,0.310720991,0.348660249,0.248050911,0.584751951,0.186114854,1,0.318739358,0.751321603,0.607911425,0.622526143,0.606649836,0.62662738,0.811994843,0.377383312,0.318739358,0.348660249,0.248050911,0.584751951,0.186114854,1,0.328888891,0.718833002,0.606711499,0.624134891,0.606023946,0.619326332,0.812061741,0.380577807,0.328888891,0.348660249,0.248050911,0.584751951,0.186114854,1,0.336925836,0.722627441,0.60964045,0.62627685,0.605996488,0.613062798,0.801285914,0.382499041,0.336925836,0.348660249,0.248050911,0.584751951,0.186114854,1,0.345623475,0.714705765,0.614080941,0.628790232,0.606383433,0.607726248,0.778193987,0.384062392,0.345623475,0.348660249,0.248050911,0.584751951,0.186114854,1,0.354943891,0.718904518,0.622564432,0.631552398,0.607563467,0.603235957,0.778226233,0.384984265,0.354943891,0.348660249,0.248050911,0.584751951,0.186114854,1,0.364813285,0.698390473,0.62798842,0.634469556,0.609347446,0.599528362,0.778226233,0.399059939,0.364813285,0.348660249,0.248050911,0.584751951,0.186114854,1,0.375204423,0.704006493,0.633152017,0.637469695,0.611462242,0.596548713,0.778265633,0.403562375,0.375204423,0.348660249,0.248050911,0.584751951,0.186114854,1,0.38608416,0.697195059,0.637917128,0.640497514,0.61389274,0.593503138,0.771776856,0.410564815,0.38608416,0.348660249,0.248050911,0.584751951,0.186114854,1,0.397122507,0.701099498,0.644385864,0.643510676,0.616640344,0.590630401,0.765804123,0.416072635,0.397122507,0.348660249,0.248050911,0.584751951,0.186114854,1,0.408304413,0.704706555,0.649509419,0.646476973,0.619740708,0.588355074,0.763943637,0.432814615,0.408304413,0.348660249,0.248050911,0.584751951,0.186114854,1,0.419855036,0.716516908,0.654587889,0.649372135,0.623044732,0.586639861,0.763943637,0.440736015,0.419855036,0.348660249,0.248050911,0.584751951,0.186114854,1
1403,1403,27-08-2015,433.399994,440.625,428.524994,434.575012,416.154236,12342370,0,0.395811857,0.785847476,0.565522228,0.622521982,0.60121586,0.683697408,0.880321155,0.468442059,0.395811857,0.343980342,0.216268493,0.612349997,0.17777374,1,0.391491129,0.775070947,0.578995265,0.61708147,0.596349716,0.667135803,0.879957812,0.441753364,0.391491129,0.343980342,0.216268493,0.612349997,0.17777374,1,0.391296045,0.770130974,0.58685872,0.614182109,0.594525843,0.652833265,0.866378138,0.441371273,0.391296045,0.343980342,0.216268493,0.612349997,0.17777374,1,0.393742871,0.759158547,0.591539357,0.612994767,0.593853821,0.640493206,0.83714106,0.436098948,0.393742871,0.343980342,0.216268493,0.612349997,0.17777374,1,0.398022575,0.773017181,0.595842576,0.612953165,0.593813225,0.629827361,0.831716575,0.432961368,0.398022575,0.343980342,0.216268493,0.612349997,0.17777374,1,0.404399656,0.750035186,0.593926894,0.613875663,0.5931721,0.620598828,0.831785098,0.434586941,0.404399656,0.343980342,0.216268493,0.612349997,0.17777374,1,0.408501411,0.738173405,0.594031559,0.61549569,0.592735996,0.61262495,0.822396716,0.434677187,0.408501411,0.343980342,0.216268493,0.612349997,0.17777374,1,0.413741799,0.739503067,0.599072999,0.617615185,0.592870752,0.605767011,0.80142584,0.434477739,0.413741799,0.343980342,0.216268493,0.612349997,0.17777374,1,0.419980641,0.728155861,0.606312474,0.620084644,0.593685704,0.599917645,0.799461982,0.433773124,0.419980641,0.343980342,0.216268493,0.612349997,0.17777374,1,0.427075268,0.717673606,0.61336471,0.622790034,0.595363154,0.594990011,0.798865854,0.44684995,0.427075268,0.343980342,0.216268493,0.612349997,0.17777374,1,0.434944144,0.717180864,0.61820362,0.625643837,0.597355821,0.590909792,0.798865854,0.448755297,0.434944144,0.343980342,0.216268493,0.612349997,0.17777374,1,0.443513411,0.720447261,0.623670805,0.628578688,0.599761398,0.58687529,0.792205527,0.454375065,0.443513411,0.343980342,0.216268493,0.612349997,0.17777374,1,0.452448443,0.713611418,0.629121915,0.631542725,0.602390893,0.583111922,0.786212619,0.457170698,0.452448443,0.343980342,0.216268493,0.612349997,0.17777374,1,0.4617055,0.716494495,0.635013435,0.634496122,0.605456238,0.580028449,0.783695436,0.473278745,0.4617055,0.343980342,0.216268493,0.612349997,0.17777374,1,0.471464617,0.726712718,0.640888876,0.637408447,0.608798184,0.577578077,0.783695436,0.480249002,0.471464617,0.343980342,0.216268493,0.612349997,0.17777374,1
1404,1404,28-08-2015,437.5,441.5,433.049988,436.200012,417.710358,4923780,0,0.41777248,0.821755958,0.552860891,0.621199426,0.601932436,0.69471368,0.892552676,0.581551729,0.41777248,0.345294145,0.191236249,0.642432718,0.180400555,1,0.411274159,0.769412088,0.558126369,0.613932702,0.592277148,0.677251031,0.883236923,0.501715527,0.411274159,0.345294145,0.191236249,0.642432718,0.180400555,1,0.409542212,0.778414629,0.570536633,0.609544701,0.58802026,0.661643927,0.869883077,0.479576715,0.409542212,0.345294145,0.191236249,0.642432718,0.180400555,1,0.410875236,0.775021952,0.575438823,0.607153684,0.585606296,0.647838959,0.842056373,0.468653243,0.410875236,0.345294145,0.191236249,0.642432718,0.180400555,1,0.414337236,0.748946021,0.578068244,0.606142194,0.583978189,0.63568036,0.836709609,0.462352779,0.414337236,0.345294145,0.191236249,0.642432718,0.180400555,1,0.419904353,0.760542872,0.583361191,0.606282729,0.583208166,0.624998442,0.835854985,0.459879592,0.419904353,0.345294145,0.191236249,0.642432718,0.180400555,1,0.423173624,0.759085711,0.582669387,0.607273019,0.58255937,0.615641605,0.826755272,0.458690483,0.423173624,0.345294145,0.191236249,0.642432718,0.180400555,1,0.427687516,0.744496597,0.584990354,0.608886777,0.582163748,0.60748293,0.806530442,0.458055814,0.427687516,0.345294145,0.191236249,0.642432718,0.180400555,1,0.433282593,0.742533132,0.592698632,0.610952217,0.582598778,0.600417018,0.806241621,0.45672758,0.433282593,0.345294145,0.191236249,0.642432718,0.180400555,1,0.439800501,0.716405487,0.598454664,0.613337636,0.583818308,0.59435429,0.803850603,0.470031299,0.439800501,0.345294145,0.191236249,0.642432718,0.180400555,1,0.447147476,0.726333631,0.604774013,0.615941385,0.58559155,0.589215737,0.803124811,0.471494608,0.447147476,0.345294145,0.191236249,0.642432718,0.180400555,1,0.45524053,0.723324233,0.609844018,0.618684703,0.587776233,0.584197761,0.797339416,0.47648576,0.45524053,0.345294145,0.191236249,0.642432718,0.180400555,1,0.463743488,0.726755751,0.61588476,0.621506449,0.590277218,0.579522383,0.79105972,0.478150441,0.463743488,0.345294145,0.191236249,0.642432718,0.180400555,1,0.472606299,0.718743259,0.62080694,0.624359175,0.593138433,0.575591817,0.788768119,0.494220699,0.472606299,0.345294145,0.191236249,0.642432718,0.180400555,1,0.481999446,0.72819233,0.627351946,0.627206133,0.596360898,0.572354456,0.787771192,0.500351249,0.481999446,0.345294145,0.191236249,0.642432718,0.180400555,1
1405,1405,31-08-2015,436.424988,436.424988,426.899994,427.950012,409.810028,9467432,0,0.351196033,0.813628097,0.537848956,0.613059445,0.598660814,0.689800518,0.869367185,0.551361413,0.351196033,0.339219315,0.169390088,0.656631764,0.178833588,1,0.354509699,0.78641179,0.542792004,0.605020051,0.586328789,0.673267927,0.867977656,0.471471268,0.354509699,0.339219315,0.169390088,0.656631764,0.178833588,1,0.35896576,0.755292111,0.548068158,0.599919716,0.578790431,0.657969877,0.852102223,0.451514858,0.35896576,0.339219315,0.169390088,0.656631764,0.178833588,1,0.36434163,0.765679138,0.557302563,0.59691143,0.574754257,0.644071806,0.820456538,0.446314972,0.36434163,0.339219315,0.169390088,0.656631764,0.178833588,1,0.37046587,0.747340378,0.560246931,0.595383672,0.571956359,0.631571962,0.81528823,0.445472277,0.37046587,0.339219315,0.169390088,0.656631764,0.178833588,1,0.378309193,0.720230458,0.564110581,0.595099586,0.57006487,0.62040162,0.815278322,0.446603432,0.378309193,0.339219315,0.169390088,0.656631764,0.178833588,1,0.383678745,0.752348901,0.570187114,0.595746898,0.569488409,0.610473432,0.80462717,0.446679472,0.383678745,0.339219315,0.169390088,0.656631764,0.178833588,1,0.389858812,0.748310003,0.571900709,0.597088859,0.56906795,0.601700887,0.781819075,0.447003417,0.389858812,0.339219315,0.169390088,0.656631764,0.178833588,1,0.396804491,0.730676241,0.57716614,0.598943951,0.569176006,0.594003921,0.781819075,0.44676876,0.396804491,0.339219315,0.169390088,0.656631764,0.178833588,1,0.404436606,0.714063447,0.583404757,0.601171848,0.570187878,0.587308881,0.781792216,0.461635573,0.404436606,0.339219315,0.169390088,0.656631764,0.178833588,1,0.412719358,0.708687045,0.588584122,0.603663432,0.571665649,0.581546834,0.781569861,0.464707545,0.412719358,0.339219315,0.169390088,0.656631764,0.178833588,1,0.421611647,0.716022859,0.595094241,0.60633352,0.573755206,0.575930971,0.775081571,0.470929568,0.421611647,0.339219315,0.169390088,0.656631764,0.178833588,1,0.430792384,0.713190763,0.600786834,0.609115477,0.576143562,0.570685447,0.769152018,0.473679271,0.430792384,0.339219315,0.169390088,0.656631764,0.178833588,1,0.440236505,0.715462512,0.606376495,0.611957148,0.578965204,0.566208841,0.767230304,0.4901409,0.440236505,0.339219315,0.169390088,0.656631764,0.178833588,1,0.450147319,0.713992153,0.61202682,0.614817746,0.582072337,0.562450817,0.767171554,0.496426327,0.450147319,0.339219315,0.169390088,0.656631764,0.178833588,1
1406,1406,01-09-2015,426.950012,426.950012,417.549988,419.924988,402.125183,9895684,0,0.295849528,0.873824052,0.540819597,0.600246128,0.592186349,0.676705233,0.820021153,0.256376169,0.295849528,0.327699928,0.148461293,0.660720085,0.151851884,1,0.306161252,0.778761451,0.525502749,0.591963171,0.577454132,0.661301138,0.834877623,0.334053312,0.306161252,0.327699928,0.148461293,0.660720085,0.151851884,1,0.31519655,0.772106685,0.530664733,0.58657965,0.568218808,0.646722675,0.826682923,0.362990612,0.31519655,0.327699928,0.148461293,0.660720085,0.151851884,1,0.323613463,0.743056995,0.533706938,0.583300148,0.561815282,0.633210615,0.799306815,0.38509321,0.323613463,0.327699928,0.148461293,0.660720085,0.151851884,1,0.331739179,0.738452579,0.540649113,0.581536784,0.557895188,0.620849151,0.793644968,0.405899124,0.331739179,0.327699928,0.148461293,0.660720085,0.151851884,1,0.341343544,0.718804465,0.544894665,0.581057042,0.555194099,0.609641074,0.793710355,0.417965919,0.341343544,0.327699928,0.148461293,0.660720085,0.151851884,1,0.348384954,0.712587874,0.549702938,0.581550158,0.553803477,0.5995527,0.782321984,0.424697405,0.348384954,0.327699928,0.148461293,0.660720085,0.151851884,1,0.35589544,0.741790691,0.557833111,0.582777665,0.553568551,0.590536159,0.757781721,0.429127928,0.35589544,0.327699928,0.148461293,0.660720085,0.151851884,1,0.363920623,0.73453953,0.562628234,0.584554941,0.553763,0.58253882,0.757781721,0.431025547,0.363920623,0.327699928,0.148461293,0.660720085,0.151851884,1,0.372442586,0.702776619,0.566603459,0.586738082,0.554591885,0.575506517,0.757781721,0.446511911,0.372442586,0.327699928,0.148461293,0.660720085,0.151851884,1,0.381471254,0.706486303,0.572318597,0.58921436,0.555977641,0.569384286,0.758009679,0.450745186,0.381471254,0.327699928,0.148461293,0.660720085,0.151851884,1,0.390998953,0.698741571,0.577773301,0.591895167,0.557887552,0.56341116,0.752841139,0.458853975,0.390998953,0.327699928,0.148461293,0.660720085,0.151851884,1,0.40071506,0.70610768,0.584858723,0.594710712,0.560261081,0.55781409,0.746930483,0.463420512,0.40071506,0.327699928,0.148461293,0.660720085,0.151851884,1,0.410614902,0.702223678,0.590220072,0.597605979,0.563043771,0.552987544,0.744920062,0.480924954,0.410614902,0.327699928,0.148461293,0.660720085,0.151851884,1,0.420930092,0.710849874,0.596534374,0.600537612,0.566173436,0.548885072,0.745665426,0.48837272,0.420930092,0.327699928,0.148461293,0.660720085,0.151851884,1
1407,1407,02-09-2015,425,428.549988,421.299988,424.774994,406.769623,8984402,0,0.37846324,0.864532061,0.541223351,0.595323726,0.589178936,0.677752488,0.800786218,0.335793225,0.37846324,0.327782422,0.131742977,0.679484439,0.136403726,1,0.377811146,0.862206025,0.530580347,0.586021752,0.576240239,0.662117337,0.842108798,0.402310133,0.377811146,0.327782422,0.131742977,0.679484439,0.136403726,1,0.379433475,0.788207012,0.517370294,0.579741967,0.564606841,0.647263424,0.839212334,0.452534702,0.379433475,0.327782422,0.131742977,0.679484439,0.136403726,1,0.382634014,0.783056398,0.519981367,0.575685249,0.556372568,0.633381085,0.808955349,0.438014702,0.382634014,0.327782422,0.131742977,0.679484439,0.136403726,1,0.386997366,0.738765278,0.520900935,0.5732562,0.550080849,0.620557889,0.806678902,0.438130903,0.386997366,0.327782422,0.131742977,0.679484439,0.136403726,1,0.393155135,0.732189475,0.528504364,0.572209486,0.54606092,0.608816222,0.80679183,0.444136869,0.393155135,0.327782422,0.131742977,0.679484439,0.136403726,1,0.396884798,0.733138897,0.533401044,0.572223243,0.543646136,0.598143576,0.795630729,0.449042882,0.396884798,0.327782422,0.131742977,0.679484439,0.136403726,1,0.401587073,0.724284292,0.540169606,0.573048464,0.542408084,0.588510164,0.772026195,0.452119959,0.401587073,0.327782422,0.131742977,0.679484439,0.136403726,1,0.407185974,0.750625912,0.550806061,0.574490948,0.542498055,0.579877516,0.772309021,0.453705798,0.407185974,0.327782422,0.131742977,0.679484439,0.136403726,1,0.41358178,0.728309614,0.554170638,0.57639829,0.543175502,0.57220218,0.772309021,0.468927206,0.41358178,0.327782422,0.131742977,0.679484439,0.136403726,1,0.420723383,0.716791423,0.557641183,0.578650305,0.54419208,0.565437218,0.772309021,0.472217602,0.420723383,0.327782422,0.131742977,0.679484439,0.136403726,1,0.428558359,0.71808257,0.563467042,0.581151885,0.545833962,0.558833424,0.765694199,0.478757188,0.428558359,0.327782422,0.131742977,0.679484439,0.136403726,1,0.436759821,0.710344759,0.569423013,0.58382758,0.547871797,0.552622184,0.760164017,0.481940855,0.436759821,0.327782422,0.131742977,0.679484439,0.136403726,1,0.445294424,0.716719542,0.576084574,0.58661745,0.550482211,0.547198159,0.758456636,0.499618835,0.445294424,0.327782422,0.131742977,0.679484439,0.136403726,1,0.454356982,0.71924198,0.582082427,0.58947385,0.553432907,0.54251725,0.758456636,0.506706953,0.454356982,0.327782422,0.131742977,0.679484439,0.136403726,1
1408,1408,03-09-2015,427.024994,430.375,422.200012,426.924988,408.828461,5330550,0,0.415953062,0.863562557,0.541353132,0.593682831,0.587937588,0.68215362,0.813196647,0.409110445,0.415953062,0.333653676,0.120127687,0.702226506,0.122177469,1,0.410262864,0.847566007,0.532027428,0.583272908,0.575595247,0.666424958,0.812796652,0.421687305,0.410262864,0.333653676,0.120127687,0.702226506,0.122177469,1,0.408454908,0.867066225,0.522902036,0.575992098,0.565187352,0.651404481,0.835336527,0.471708864,0.408454908,0.333653676,0.120127687,0.702226506,0.122177469,1,0.409232577,0.794257622,0.508856954,0.57104472,0.554842131,0.637246765,0.817210098,0.499946783,0.409232577,0.333653676,0.120127687,0.702226506,0.122177469,1,0.411844016,0.773539969,0.509161034,0.567832632,0.546861972,0.624042258,0.812271169,0.472997037,0.411844016,0.333653676,0.120127687,0.702226506,0.122177469,1,0.41640562,0.727801109,0.5110393,0.566101926,0.540668821,0.61183084,0.812587156,0.46576824,0.41640562,0.333653676,0.120127687,0.702226506,0.122177469,1,0.418611558,0.742000751,0.518855838,0.565521791,0.536956281,0.600620389,0.801840932,0.464148253,0.418611558,0.333653676,0.120127687,0.702226506,0.122177469,1,0.42202544,0.740392939,0.52559798,0.565834015,0.534671714,0.590399724,0.778707567,0.466027881,0.42202544,0.333653676,0.120127687,0.702226506,0.122177469,1,0.426514456,0.728209948,0.534850327,0.566835593,0.533733909,0.581145889,0.778727088,0.466903426,0.426514456,0.333653676,0.120127687,0.702226506,0.122177469,1,0.431940505,0.739485717,0.543582432,0.568365999,0.53418778,0.572827879,0.778748841,0.482294473,0.431940505,0.333653676,0.120127687,0.702226506,0.122177469,1,0.438223853,0.738068901,0.546417273,0.570297728,0.534949783,0.56540861,0.778748841,0.485211107,0.438223853,0.333653676,0.120127687,0.702226506,0.122177469,1,0.445291068,0.723883715,0.550023823,0.572529139,0.53615274,0.558147523,0.772247131,0.491454454,0.445291068,0.333653676,0.120127687,0.702226506,0.122177469,1,0.452807191,0.725324507,0.556248828,0.574978991,0.537845441,0.551284013,0.766248863,0.494187878,0.452807191,0.333653676,0.120127687,0.702226506,0.122177469,1,0.460725464,0.716395516,0.561828917,0.577582228,0.540055701,0.545217559,0.764442054,0.511225972,0.460725464,0.333653676,0.120127687,0.702226506,0.122177469,1,0.469223814,0.72938054,0.569000379,0.580286687,0.542761942,0.539907811,0.764457276,0.517977962,0.469223814,0.333653676,0.120127687,0.702226506,0.122177469,1
1409,1409,04-09-2015,424.850006,424.850006,412.549988,417.950012,400.233917,7406072,0,0.330098739,0.830088579,0.531763373,0.584683202,0.57886831,0.672214385,0.804351234,0.224794709,0.330098739,0.330396105,0.109859301,0.708229095,0.098245321,1,0.338390973,0.824643782,0.527584533,0.574084547,0.567551471,0.657494099,0.803932298,0.263517342,0.338390973,0.330396105,0.109859301,0.708229095,0.098245321,1,0.345612666,0.830223274,0.52011337,0.5665286,0.558182534,0.643298384,0.7817523,0.271987874,0.345612666,0.330396105,0.109859301,0.708229095,0.098245321,1,0.352419562,0.85104696,0.510162677,0.56127352,0.549325214,0.629761309,0.743931211,0.317216154,0.352419562,0.330396105,0.109859301,0.708229095,0.098245321,1,0.359119654,0.764242641,0.495616446,0.557753565,0.540009869,0.616983845,0.758692393,0.35024803,0.359119654,0.330396105,0.109859301,0.708229095,0.098245321,1,0.367109997,0.742282385,0.497101905,0.555729916,0.532726404,0.605030116,0.775472893,0.387442017,0.367109997,0.330396105,0.109859301,0.708229095,0.098245321,1,0.372376096,0.718412259,0.499725496,0.554881416,0.52742547,0.593935558,0.775721081,0.413506445,0.372376096,0.330396105,0.109859301,0.708229095,0.098245321,1,0.378214156,0.729895203,0.509318682,0.554954487,0.52423835,0.583715008,0.749756868,0.429775755,0.378214156,0.330396105,0.109859301,0.708229095,0.098245321,1,0.384662598,0.725086747,0.518654792,0.555747753,0.52256969,0.574368212,0.749756868,0.439481762,0.384662598,0.330396105,0.109859301,0.708229095,0.098245321,1,0.391698429,0.698784082,0.526128524,0.557100552,0.522280582,0.565883282,0.750754453,0.460486757,0.391698429,0.330396105,0.109859301,0.708229095,0.098245321,1,0.399325595,0.729946131,0.534134637,0.558884225,0.522987117,0.558238997,0.751866048,0.467516443,0.399325595,0.330396105,0.109859301,0.708229095,0.098245321,1,0.407531164,0.7260275,0.537197932,0.560995427,0.524092367,0.550717205,0.744574358,0.475624913,0.407531164,0.330396105,0.109859301,0.708229095,0.098245321,1,0.416007213,0.712208137,0.541351295,0.563350943,0.525502366,0.543565594,0.73784054,0.48016191,0.416007213,0.330396105,0.109859301,0.708229095,0.098245321,1,0.424742863,0.712518571,0.547300161,0.565883642,0.527499702,0.537187032,0.736067444,0.498603997,0.424742863,0.330396105,0.109859301,0.708229095,0.098245321,1,0.433958715,0.710130136,0.553476572,0.568539296,0.529931872,0.531548499,0.73862997,0.506504666,0.433958715,0.330396105,0.109859301,0.708229095,0.098245321,1
